corpus,model,n_samples,sampling,measure,agg,corr,p-value,type
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_mean_3gram_pos,None,0.07631505024558807,0.45278663943085384,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_mean_cosine,None,-0.4284113175455555,8.723704904751151e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_mean_euclidean,None,-0.43479419658445884,6.176757947558752e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_1gram,None,-0.12372145453690372,0.2200565728615626,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_2gram,None,-0.08207770478678586,0.41688983718525496,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_3gram,None,-0.0053486212176110754,0.9580963558300352,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_1gram_pos,None,0.21133131839782066,0.03480292053565487,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_2gram_pos,None,-0.0051837476554832404,0.9591772378582128,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_3gram_pos,None,-0.09595172209372643,0.3447789969439662,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_cosine,None,-0.46436051745572865,1.1357491890137397e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.95,surprise_min_euclidean,None,-0.46436051745572865,1.1357491890137397e-06,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_1gram,None,-0.050371351502828274,0.6186978233645517,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_2gram,None,-0.15360972111743731,0.12704575061051285,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_3gram,None,-0.09071893022111821,0.37184567731652984,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_1gram_pos,None,0.3786891752225396,0.00010232678049414742,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_2gram_pos,None,0.14739475331946605,0.14335188170726199,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_3gram_pos,None,0.047040096544821504,0.6438268440728618,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_cosine,None,-0.4705249709761904,7.817590539491332e-07,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_mean_euclidean,None,-0.47263641765445874,6.867214544455456e-07,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_1gram,None,-0.371375020384757,0.00014235346780398181,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_2gram,None,-0.2659848136957734,0.00747801586028145,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_3gram,None,-0.09049007301345965,0.37305829889698416,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_1gram_pos,None,0.002890427487407643,0.9772307223702036,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_2gram_pos,None,-0.14881977512150038,0.13948015264449326,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_3gram_pos,None,-0.14014457009106526,0.1664963384654318,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_cosine,None,-0.46609578685223657,1.023153765731614e-06,iv
Dailydialog,DialoGPT Medium,50,Temperature_0.75,surprise_min_euclidean,None,-0.46609578685223657,1.023153765731614e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_1gram,None,-0.003464471417503607,0.9727102968907827,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_2gram,None,-0.02642818785791314,0.7940888177252132,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_3gram,None,0.07704748147622603,0.4508091326432162,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_1gram_pos,None,0.3953683905057575,4.678257409335011e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_2gram_pos,None,0.17628759550887443,0.07934820677698236,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_3gram_pos,None,0.12288101288218406,0.22803870313258873,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_cosine,None,-0.45771067389428566,1.685585050799806e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_mean_euclidean,None,-0.4561695605141702,1.844914578813483e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_1gram,None,-0.1874788569120005,0.06178774289822769,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_2gram,None,-0.13943800681693216,0.16647521563817896,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_3gram,None,0.05366336910935907,0.5997204796483535,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_1gram_pos,None,0.09102438892347262,0.3677630196746856,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_2gram_pos,None,-0.10959199641942388,0.27773801351603894,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_3gram_pos,None,-0.050473147171397774,0.6216151716467085,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_cosine,None,-0.4754213430145886,5.780354829700246e-07,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.9,surprise_min_euclidean,None,-0.4754213430145886,5.780354829700246e-07,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_1gram,None,0.026732856507041845,0.7917685433846707,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_2gram,None,0.06179881700729957,0.5413301631730332,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_3gram,None,0.03559611289417372,0.7251403090361159,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_1gram_pos,None,0.40602270190529577,2.7748641853050987e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_2gram_pos,None,0.19089783574240976,0.05710409605788729,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_3gram_pos,None,0.11437082417235757,0.2571926217475498,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_cosine,None,-0.4200262045876046,1.3586817650670981e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_mean_euclidean,None,-0.42324191360910524,1.1479696710504011e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_1gram,None,-0.03367200267663333,0.7394506221217856,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_2gram,None,-0.04386866299327455,0.6647387363772432,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_3gram,None,0.024436272626871102,0.809302067356583,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_1gram_pos,None,0.2818024272640853,0.004505711908256031,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_2gram_pos,None,0.05370761173502332,0.595621822502316,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_3gram_pos,None,-0.036693922776320845,0.7170172796241314,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_cosine,None,-0.39464637281979786,4.843714941871339e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.2,surprise_min_euclidean,None,-0.39464637281979786,4.843714941871339e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_1gram,None,-0.018365945675627705,0.8560805525472837,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_2gram,None,-0.04155547247660857,0.6814336488683012,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_3gram,None,0.08412132398981893,0.4077638016505907,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_1gram_pos,None,0.41404983970802306,1.8499690956450598e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_2gram_pos,None,0.12831285733339104,0.20327974785555505,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_3gram_pos,None,0.04843593423443274,0.6340099639914203,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_cosine,None,-0.461078067303593,1.381568833312793e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_mean_euclidean,None,-0.4632987267410822,1.2103299216082877e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_1gram,None,-0.20076753279042614,0.045190564402846946,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_2gram,None,-0.09192230380578376,0.3630367459994617,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_3gram,None,0.0740929245870556,0.4660902624846458,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_1gram_pos,None,0.1258940494713702,0.21199995672221744,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_2gram_pos,None,-0.050080962443763054,0.6207244374907821,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_3gram_pos,None,-0.13277293066679072,0.1901604274121399,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_cosine,None,-0.4201657542243867,1.3488299110268125e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.8,surprise_min_euclidean,None,-0.4201657542243867,1.3488299110268125e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_1gram,None,-0.03724155089428571,0.7129768977559796,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_2gram,None,-0.07610154625895459,0.45172647325629245,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_3gram,None,-0.00030432942987787336,0.9976146618819806,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_1gram_pos,None,0.423326856866277,1.1428441574227651e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_2gram_pos,None,0.15058012546340546,0.13480739656842314,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_3gram_pos,None,0.07442106542516418,0.4641123743577442,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_cosine,None,-0.47551842102278485,5.745584882744293e-07,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_mean_euclidean,None,-0.4773871726805627,5.113718416043277e-07,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_1gram,None,-0.35461433001197573,0.00029466746665111746,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_2gram,None,-0.183915641632937,0.0669973792540811,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_3gram,None,-0.002647690263448063,0.9792496413107679,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_1gram_pos,None,0.09572655778830821,0.3434307447675612,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_2gram_pos,None,-0.16103230947371636,0.10947846568082284,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_3gram_pos,None,-0.06403920830073151,0.5288669311570708,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_cosine,None,-0.4657135421949638,1.0470083219577578e-06,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.85,surprise_min_euclidean,None,-0.4657135421949638,1.0470083219577578e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_1gram,None,-0.02244322201987013,0.8245953436836403,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_2gram,None,-0.10006278609089822,0.32191210592551833,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_3gram,None,0.0018836861556140367,0.985236450650745,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_1gram_pos,None,0.45485900740352087,1.9915135606846398e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_2gram_pos,None,0.13829975742658004,0.16999688899523382,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_3gram_pos,None,0.05762138403989141,0.571043611623028,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_cosine,None,-0.47769054145617595,5.01758349140744e-07,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_mean_euclidean,None,-0.47612515857401144,5.532728664833863e-07,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_1gram,None,-0.2950473433318782,0.002882315241044017,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_2gram,None,-0.2340521496273811,0.01909100611822891,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_3gram,None,-0.006275449800998767,0.9508435220298771,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_1gram_pos,None,0.30324225729135384,0.0021632546278474688,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_2gram_pos,None,-0.17218266110457436,0.08671300363450718,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_3gram_pos,None,-0.17931527583865126,0.07574455822018676,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_cosine,None,-0.4965964835523953,1.481989723838174e-07,iv
Dailydialog,DialoGPT Medium,50,Typical_0.85,surprise_min_euclidean,None,-0.4965964835523953,1.481989723838174e-07,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_1gram,None,-0.013141935359567095,0.8967462817718101,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_2gram,None,0.02614467855533076,0.7962495613372279,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_3gram,None,0.07835399353435718,0.43840983117509325,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_1gram_pos,None,0.42798053388418467,8.927125105997394e-06,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_2gram_pos,None,0.1465817250008225,0.14559691808965047,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_3gram_pos,None,0.09495833153703406,0.3473353087183698,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_cosine,None,-0.41831520469314565,1.4850982960421846e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_mean_euclidean,None,-0.4211547364328859,1.2809088940090295e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_1gram,None,-0.09513283823877433,0.3464459343490143,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_2gram,None,-0.06260981763356017,0.5360256238971719,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_3gram,None,0.0885580753429859,0.3809376538334692,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_1gram_pos,None,0.22413477565870363,0.024976167382735757,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_2gram_pos,None,0.006086014315578469,0.9520795514096136,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_3gram_pos,None,-0.07557947993977221,0.45484480326467924,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_cosine,None,-0.3902535929489177,5.9739835371684463e-05,iv
Dailydialog,DialoGPT Medium,50,Typical_0.3,surprise_min_euclidean,None,-0.3902535929489177,5.9739835371684463e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_1gram,None,-0.03972917485431457,0.6947244081688468,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_2gram,None,-0.10657095768239262,0.29127909848870315,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_3gram,None,-0.05174284542569446,0.6128601520858408,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_1gram_pos,None,0.40611371253797973,2.7622981050246446e-05,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_2gram_pos,None,0.16861236548585856,0.0935514210116371,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_3gram_pos,None,0.0630370758509477,0.5374707461589399,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_cosine,None,-0.48087591360011533,4.106490016301692e-07,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_mean_euclidean,None,-0.4843767892706926,3.287054056832142e-07,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_1gram,None,-0.24368407576898737,0.01455954261148311,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_2gram,None,-0.21765727583825317,0.02960319595601053,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_3gram,None,-0.03694281917428119,0.7179901340792209,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_1gram_pos,None,0.14834345615489958,0.14076537416694515,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_2gram_pos,None,-0.1246667026227591,0.21652513177999644,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_3gram_pos,None,-0.07355173205283226,0.4716737275424847,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_cosine,None,-0.5315202970009956,1.2710024259881062e-08,iv
Dailydialog,DialoGPT Medium,50,Nucleus_0.95,surprise_min_euclidean,None,-0.5315202970009956,1.2710024259881062e-08,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_1gram,None,0.020386381721212116,0.8404470735138208,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_2gram,None,0.051770829295393575,0.6089711223007528,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_3gram,None,0.07331276036321792,0.47081119476399624,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_1gram_pos,None,0.39369986223988457,5.06889631805658e-05,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_2gram_pos,None,0.17378176942230877,0.08378188718693277,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_3gram_pos,None,0.14262683078991825,0.15904018952400548,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_cosine,None,-0.46775824774259733,9.252678904499539e-07,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_mean_euclidean,None,-0.4694813823880808,8.332144289134783e-07,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_1gram,None,-0.29627622940254483,0.0027623434526569683,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_2gram,None,-0.08134759168196685,0.4210602545674593,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_3gram,None,0.06397285520375753,0.5292948702640077,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_1gram_pos,None,0.30996714767740896,0.001698852471242739,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_2gram_pos,None,-0.03646018233861776,0.7187441934948162,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_3gram_pos,None,-0.1380047385763277,0.17312892320374598,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_cosine,None,-0.3963877095918181,4.45363601218752e-05,iv
Dailydialog,DialoGPT Medium,50,Ancestral_None,surprise_min_euclidean,None,-0.3963877095918181,4.45363601218752e-05,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_1gram,None,0.07832981786334775,0.43855156951051566,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_2gram,None,-0.04424197686247644,0.662059443600677,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_3gram,None,0.00226149296698123,0.9823678542144562,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_1gram_pos,None,0.4392537175859739,4.832674772197575e-06,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_2gram_pos,None,0.2094397353078932,0.03649942854679247,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_3gram_pos,None,0.1407709201830251,0.1667948958608347,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_cosine,None,-0.4652402869050071,1.0772729002816226e-06,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_mean_euclidean,None,-0.467157577566883,9.595637678674685e-07,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_1gram,None,-0.2760400843748711,0.005437140480455659,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_2gram,None,-0.20639155550527033,0.03937899148536107,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_3gram,None,-0.009406077851483669,0.9267594435073272,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_1gram_pos,None,0.19848072278025075,0.047749052534960916,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_2gram_pos,None,0.003413636224482201,0.9731105762043044,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_3gram_pos,None,-0.0028821046653937565,0.9775302646496996,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_cosine,None,-0.4649672550069552,1.0951083065953148e-06,iv
Dailydialog,DialoGPT Medium,60,Temperature_1.25,surprise_min_euclidean,None,-0.4649672550069552,1.0951083065953148e-06,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_1gram,None,0.013548449518888886,0.8935708139685123,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_2gram,None,0.018830511706138364,0.8524807348347158,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_3gram,None,0.02197757086042262,0.8290478255081702,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_1gram_pos,None,0.42219225764548335,1.2131153451257138e-05,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_2gram_pos,None,0.16312745802277057,0.10487881466550095,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_3gram_pos,None,0.09554394077468134,0.34684267720847983,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_cosine,None,-0.4270825623083693,9.365586380534218e-06,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_mean_euclidean,None,-0.4259054914589898,9.971046740160668e-06,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_1gram,None,-0.14941143746019991,0.13789611553472078,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_2gram,None,-0.09667247188519654,0.3386611535164473,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_3gram,None,-0.006745091523269205,0.9471698652631958,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_1gram_pos,None,0.23907493891396292,0.016595892106323264,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_2gram_pos,None,-0.004815924586719171,0.9620716663705118,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_3gram_pos,None,-0.08552538623292795,0.3999541845002017,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_cosine,None,-0.4602589716094372,1.4503347077598535e-06,iv
Dailydialog,DialoGPT Medium,60,Typical_0.95,surprise_min_euclidean,None,-0.4602589716094372,1.4503347077598535e-06,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_1gram,None,-0.025161406249365074,0.8037553191024787,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_2gram,None,-0.11726885889510208,0.24525204063456624,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_3gram,None,-0.048757867293740244,0.6317547081259488,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_1gram_pos,None,0.39087246525116875,5.801084097410651e-05,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_2gram_pos,None,0.14163074658281383,0.15984373246109487,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_3gram_pos,None,0.043924941215124545,0.6659554621250869,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_cosine,None,-0.4892610265580663,2.399590224743077e-07,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_mean_euclidean,None,-0.4945032390006637,1.7024257673383726e-07,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_1gram,None,-0.34132157436220245,0.0005103172093833899,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_2gram,None,-0.2051819652040326,0.04057313990058193,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_3gram,None,-0.050874090442674345,0.6170144535939142,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_1gram_pos,None,0.01990480191548396,0.8441679999994833,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_2gram_pos,None,-0.1528896272339689,0.12885881711230998,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_3gram_pos,None,-0.15756721045823532,0.11932576112283536,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_cosine,None,-0.47665908761909087,5.351626115803597e-07,iv
Dailydialog,DialoGPT Medium,60,Temperature_0.75,surprise_min_euclidean,None,-0.47665908761909087,5.351626115803597e-07,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_1gram,None,-0.019094030737099563,0.8504401241924411,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_2gram,None,-0.02633090223435679,0.7948300979413179,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_3gram,None,0.06540566332695416,0.5222628948374108,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_1gram_pos,None,0.40536135797445877,2.8677976016396938e-05,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_2gram_pos,None,0.1627816176185714,0.10562747861110723,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_3gram_pos,None,0.11680437294649099,0.2520460369809353,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_cosine,None,-0.45789876253516587,1.6670559750366568e-06,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_mean_euclidean,None,-0.45687944344910525,1.7698299744047427e-06,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_1gram,None,-0.23784557276812884,0.01717896460249719,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_2gram,None,-0.0923272297226799,0.3609176768502661,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_3gram,None,0.040664784445770125,0.6909543649723718,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_1gram_pos,None,0.14366301603068196,0.15387504997111293,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_2gram_pos,None,-0.08942400001886583,0.37627987508652305,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_3gram_pos,None,-0.030039038339438415,0.769046665972351,iv
Dailydialog,DialoGPT Medium,60,Nucleus_0.9,surprise_min_cosine,None,-0.45882100361303024,1.5789591755959117e-06,iv
