corpus,model,n_samples,sampling,measure,agg,corr,p-value,type
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_3gram,None,-0.04790137861306926,0.28553614873517585,iv
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_1gram_pos,None,-0.06774800027145146,0.13032074502163699,iv
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_2gram_pos,None,-0.11406902890967821,0.010691802313407963,iv
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_3gram_pos,None,-0.1347122136457629,0.0025659647471338184,iv
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_cosine,None,-0.10200708375844864,0.022537081649802303,iv
Clasp,GPT-2 Medium,40,Nucleus_0.9,surprise_min_euclidean,None,-0.10200708375844864,0.022537081649802303,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_1gram,None,0.044462529275586776,0.3210927882411352,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_2gram,None,-0.05306805315216062,0.2362142032731667,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_3gram,None,-0.039748271219009645,0.3751196327220213,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_1gram_pos,None,0.04945150943882022,0.2697332327385225,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_2gram_pos,None,0.018409330439771835,0.6813294545867123,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_3gram_pos,None,-0.02746333154539399,0.5400897240515983,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_cosine,None,-0.060613547661360706,0.17598781902397187,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_mean_euclidean,None,-0.06362331984845618,0.15545069702116276,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_1gram,None,-0.06722269766544378,0.1333345210939283,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_2gram,None,-0.09332249723101708,0.03697084187306462,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_3gram,None,-0.046308598023810335,0.30139124560818553,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_1gram_pos,None,-0.016318591654325528,0.7158537130874651,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_2gram_pos,None,-0.07745793895300612,0.08358071811693618,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_3gram_pos,None,-0.0645150195071992,0.14972881464028892,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_cosine,None,-0.08797698510569424,0.04928531284747664,iv
Clasp,GPT-2 Medium,40,Typical_0.95,surprise_min_euclidean,None,-0.08797698510569424,0.04928531284747664,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_1gram,None,0.05705410835121869,0.20280054374095127,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_2gram,None,-0.019347184611066864,0.6660511967870304,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_3gram,None,-0.04973717755672081,0.26697290184105854,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_1gram_pos,None,0.0323810956999969,0.4700236740229138,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_2gram_pos,None,0.0008790029200308262,0.984357747470081,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_3gram_pos,None,-0.05754553138303032,0.19893164682009526,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_cosine,None,-0.06366705035024954,0.1551662814500963,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_mean_euclidean,None,-0.06619266683911462,0.13939979923889909,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_1gram,None,-0.04732443050741075,0.2908998289081294,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_2gram,None,-0.07656041242212278,0.08723465745025327,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_3gram,None,-0.04508309565547123,0.3143784653715979,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_1gram_pos,None,-0.05497092804771329,0.21980802674974512,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_2gram_pos,None,-0.08712859425499177,0.051524850917272595,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_3gram_pos,None,-0.10594663246850385,0.017798559951040398,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_cosine,None,-0.12651848603971855,0.0046062600770475,iv
Clasp,GPT-2 Medium,40,Typical_0.3,surprise_min_euclidean,None,-0.12651848603971855,0.0046062600770475,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_1gram,None,0.035771679059087756,0.42479359053733434,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_2gram,None,-0.008192666621426653,0.8550034803923084,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_3gram,None,-0.049308307468754926,0.2711242731239612,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_1gram_pos,None,0.006196775569780214,0.8900676303734284,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_2gram_pos,None,-0.027052087108684272,0.5461764404774354,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_3gram_pos,None,-0.06118024159730545,0.17197427063382423,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_cosine,None,-0.07446104386754875,0.09628407679890282,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_mean_euclidean,None,-0.07558546019467034,0.09134830162209588,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_1gram,None,-0.002285062419166423,0.9593512352505545,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_2gram,None,-0.059324591611253995,0.18537531840219104,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_3gram,None,-0.038868688036920604,0.3857871203924348,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_1gram_pos,None,-0.0676532004683308,0.13086069973787712,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_2gram_pos,None,-0.05887093276638786,0.1887656666464387,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_3gram_pos,None,-0.08040141786216569,0.07245643839775295,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_cosine,None,-0.09673604620584271,0.030560859072107812,iv
Clasp,GPT-2 Medium,40,Typical_0.2,surprise_min_euclidean,None,-0.09673604620584271,0.030560859072107812,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_1gram,None,0.01341914659897322,0.764693072754633,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_2gram,None,-0.06807407795450224,0.1284766460089898,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_3gram,None,-0.09682387856522279,0.03057654061280389,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_1gram_pos,None,0.03638476723714442,0.4168945534821481,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_2gram_pos,None,-0.004517805713358337,0.9197339335532744,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_3gram_pos,None,-0.05702456533386951,0.20348946493834677,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_cosine,None,-0.07648575169975767,0.08754431234521257,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_mean_euclidean,None,-0.07893043555852,0.07785453527589656,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_1gram,None,-0.07074936383897698,0.11410120541486024,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_2gram,None,-0.06983884966918943,0.11884489601129089,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_3gram,None,-0.09811487375857499,0.028414648201161182,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_1gram_pos,None,-0.041372389020978576,0.35590579924577526,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_2gram_pos,None,-0.09119863530219587,0.04150905250452701,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_3gram_pos,None,-0.12404525888602173,0.005524655805119616,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_cosine,None,-0.12146787709768904,0.006540399516718803,iv
Clasp,GPT-2 Medium,40,Typical_0.85,surprise_min_euclidean,None,-0.12146787709768904,0.006540399516718803,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_1gram,None,0.0322560530887221,0.4717409458022095,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_2gram,None,-0.04604919770049658,0.3041100755774571,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_3gram,None,-0.044621288663659935,0.3198530898375673,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_1gram_pos,None,0.057171605399727744,0.20187057404274514,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_2gram_pos,None,0.013273608930979109,0.7671712091060129,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_3gram_pos,None,-0.0568210360585654,0.20511007535886747,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_cosine,None,-0.06311449073867607,0.15878909402969527,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_mean_euclidean,None,-0.0646862446576883,0.14864866253133246,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_1gram,None,-0.092365685734624,0.03896034975323313,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_2gram,None,-0.060116934028865525,0.17956192353798214,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_3gram,None,-0.040521145680099645,0.36638008503700936,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_1gram_pos,None,-0.02403312275275838,0.5918691478781216,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_2gram_pos,None,-0.09023811639481259,0.043711002834434916,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_3gram_pos,None,-0.09995560847067547,0.025559904887411035,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_cosine,None,-0.08429896668866965,0.0596166336266296,iv
Clasp,GPT-2 Medium,40,Nucleus_0.85,surprise_min_euclidean,None,-0.08429896668866965,0.0596166336266296,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_1gram,None,0.024933207797781354,0.5780642037774535,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_2gram,None,-0.08852517228166641,0.0478819958072382,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_3gram,None,-0.02654991969976412,0.5540533691523728,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_1gram_pos,None,0.045549892139435756,0.3093889828291554,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_2gram_pos,None,-8.90691597147802e-05,0.9984148740200604,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_3gram_pos,None,-0.03751815209562997,0.4029947911750522,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_cosine,None,-0.053238789756291316,0.23470782084131556,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_mean_euclidean,None,-0.05588066889646653,0.2122592406930512,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_1gram,None,-0.04070758422320354,0.3636946211165838,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_2gram,None,-0.10090403478098535,0.024045769120056005,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_3gram,None,-0.022351428373861993,0.6184113463818124,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_1gram_pos,None,-0.04909314078812693,0.2732235656378836,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_2gram_pos,None,-0.115619722487639,0.009666179744028683,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_3gram_pos,None,-0.1262384303029394,0.00474007107915738,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_cosine,None,-0.10126472128837795,0.02354310877202723,iv
Clasp,GPT-2 Medium,40,Ancestral_None,surprise_min_euclidean,None,-0.10126472128837795,0.02354310877202723,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_1gram,None,0.005794772905835981,0.8971583812760625,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_2gram,None,-0.07952280910616276,0.07564266688031115,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_3gram,None,-0.053259008789790854,0.23452988165367955,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_1gram_pos,None,0.02019803599715924,0.652308593628508,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_2gram_pos,None,-0.005045260268435678,0.9104001699446975,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_3gram_pos,None,-0.05449638616932124,0.22382101710717484,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_cosine,None,-0.06885648323430582,0.12413432366633174,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_mean_euclidean,None,-0.07063215281919974,0.11470339641698296,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_1gram,None,-0.056408239121356014,0.20796808369533565,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_2gram,None,-0.06376044160997275,0.15456020011180296,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_3gram,None,-0.05976873502300103,0.1820997886004751,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_1gram_pos,None,-0.06254876212618594,0.16256400529694778,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_2gram_pos,None,-0.12270565065693685,0.006008755057420425,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_3gram_pos,None,-0.15380844246724426,0.000558077678138089,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_cosine,None,-0.09565156816356424,0.032485434409810214,iv
Clasp,GPT-2 Medium,40,Temperature_0.75,surprise_min_euclidean,None,-0.09565156816356424,0.032485434409810214,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_1gram,None,0.03890532308484562,0.3853391609033172,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_2gram,None,-0.07601232024901336,0.08952849798508675,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_3gram,None,-0.053732822591397895,0.23038729394617655,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_1gram_pos,None,0.06108844214141436,0.17261975415924896,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_2gram_pos,None,0.028899522129316468,0.5191020172638514,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_3gram_pos,None,-0.04541445118729186,0.31083127854438275,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_cosine,None,-0.06319849554453599,0.1582342458369488,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_mean_euclidean,None,-0.06602331315050101,0.1404169854260274,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_1gram,None,-0.03622601632836725,0.4189315730743334,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_2gram,None,-0.07772483249423776,0.0825183221474133,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_3gram,None,-0.03756100347186821,0.40198397963551225,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_1gram_pos,None,-0.017151852862936082,0.702019846418138,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_2gram_pos,None,-0.09295350716842722,0.03772762596180952,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_3gram_pos,None,-0.07949026501864231,0.0757628416137121,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_cosine,None,-0.1304509670143794,0.003476042171484986,iv
Clasp,GPT-2 Medium,50,Temperature_1.25,surprise_min_euclidean,None,-0.1304509670143794,0.003476042171484986,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_1gram,None,0.0014687643795333436,0.9738656681699673,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_2gram,None,-0.08675608732406613,0.05253466807991914,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_3gram,None,-0.08283434395197238,0.06420149385308102,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_1gram_pos,None,0.03133199404844904,0.4845377884624634,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_2gram_pos,None,-0.00983939398928425,0.8262838077446595,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_3gram_pos,None,-0.06675183329535443,0.13608142370935902,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_cosine,None,-0.08488532023357188,0.05785865148679059,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_mean_euclidean,None,-0.08700305738792741,0.05186333998808266,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_1gram,None,-0.039990492067260464,0.3722142223723519,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_2gram,None,-0.08087471151578154,0.07078598916363575,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_3gram,None,-0.07507993855186698,0.09354167201941796,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_1gram_pos,None,-0.04285819916392064,0.33888061634471445,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_2gram_pos,None,-0.12900181288453388,0.003859403290085406,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_3gram_pos,None,-0.14110145934942214,0.001561166258376107,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_cosine,None,-0.142879310031743,0.001358473330885396,iv
Clasp,GPT-2 Medium,50,Nucleus_0.95,surprise_min_euclidean,None,-0.142879310031743,0.001358473330885396,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_1gram,None,0.011653317475311476,0.7949156592966509,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_2gram,None,-0.05867864248705159,0.1902163938130992,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_3gram,None,-0.025920866754292317,0.5634847594437808,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_1gram_pos,None,0.020937998933732865,0.6404517455493238,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_2gram_pos,None,-0.014665305551001154,0.7435748309782324,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_3gram_pos,None,-0.05042070766469816,0.2609265946368025,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_cosine,None,-0.08202248445261198,0.06686552086195802,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_mean_euclidean,None,-0.08396045132242726,0.06065151751822896,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_1gram,None,-0.07063844669291452,0.11467099738312637,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_2gram,None,-0.07667504334342708,0.08676094218701497,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_3gram,None,-0.033220286933592254,0.4590401502813358,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_1gram_pos,None,-0.06624693521289567,0.1390750473007459,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_2gram_pos,None,-0.05902077590478243,0.1876408320396531,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_3gram_pos,None,-0.08055683722735077,0.07219074315631005,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_cosine,None,-0.0889351199199594,0.046854575871229244,iv
Clasp,GPT-2 Medium,50,Nucleus_0.8,surprise_min_euclidean,None,-0.0889351199199594,0.046854575871229244,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_1gram,None,0.017318338511370476,0.6992674249916567,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_2gram,None,-0.056138312615521734,0.21015571390505175,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_3gram,None,-0.03308705757046634,0.4608443627164144,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_1gram_pos,None,0.0069596838377636435,0.8766355559113916,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_2gram_pos,None,-0.003082474565618299,0.9451855328719274,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_3gram_pos,None,-0.037260417852614434,0.4062359699945599,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_cosine,None,-0.0776681553442957,0.08274301357488564,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_mean_euclidean,None,-0.0785535659980593,0.0792888609057701,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_1gram,None,-0.04111703440662851,0.35888503216638135,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_2gram,None,-0.06181387283661569,0.16756795192132054,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_3gram,None,-0.028951520701934495,0.5187708146260932,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_1gram_pos,None,-0.06494920446137623,0.14700137905133823,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_2gram_pos,None,-0.10164308815947354,0.023025604613721676,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_3gram_pos,None,-0.14801487918375456,0.000911869904661581,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_cosine,None,-0.11547497701905655,0.009758069411861714,iv
Clasp,GPT-2 Medium,50,Nucleus_0.9,surprise_min_euclidean,None,-0.11547497701905655,0.009758069411861714,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_1gram,None,0.046881244171097104,0.29544651592860305,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_2gram,None,-0.05743852741918547,0.19976945761514367,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_3gram,None,-0.07010670742026698,0.11743365116330835,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_1gram_pos,None,0.05228194567574056,0.24323782307833855,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_2gram_pos,None,0.019225905743414047,0.6680193148938651,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_3gram_pos,None,-0.029292381808274644,0.5134350014697796,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_cosine,None,-0.06040684783619909,0.17746894890857573,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_mean_euclidean,None,-0.06316993391054361,0.15842272975639493,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_1gram,None,-0.07270538324879422,0.10441373006596738,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_2gram,None,-0.11959864781476287,0.007423385290139264,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_3gram,None,-0.0737919153796415,0.09932083851505177,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_1gram_pos,None,-0.03232734468283825,0.47076144095784456,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_2gram_pos,None,-0.0786644721567103,0.07886455637979632,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_3gram_pos,None,-0.052008822493847126,0.24571200392148027,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_cosine,None,-0.09994392572652896,0.02542925291442157,iv
Clasp,GPT-2 Medium,50,Typical_0.95,surprise_min_euclidean,None,-0.09994392572652896,0.02542925291442157,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_1gram,None,0.054564445381491536,0.2232422837837723,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_2gram,None,-0.028797867325154783,0.5205736181364273,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_3gram,None,-0.06888997503610259,0.12395102533743914,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_1gram_pos,None,0.04155634831700515,0.35376920311439897,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_2gram_pos,None,0.007513275238834875,0.8669107023174287,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_3gram_pos,None,-0.05281935578872616,0.23842059761564,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_cosine,None,-0.05517104429930812,0.21813125618318774,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_mean_euclidean,None,-0.058464704727463915,0.1918400418613131,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_1gram,None,-0.031276327634050576,0.48531463028975674,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_2gram,None,-0.10332806716311263,0.020838850185350765,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_3gram,None,-0.06568820004193973,0.1424465308869167,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_1gram_pos,None,-0.04898409144403283,0.27429173551098374,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_2gram_pos,None,-0.08934477860622392,0.04584641828945026,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_3gram_pos,None,-0.1016779946045595,0.02297836205072927,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_cosine,None,-0.12661338746896714,0.0045754763121687685,iv
Clasp,GPT-2 Medium,50,Typical_0.3,surprise_min_euclidean,None,-0.12661338746896714,0.0045754763121687685,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_1gram,None,0.044137935694947804,0.3246417119672189,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_2gram,None,-0.020110201178105067,0.653721931306882,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_3gram,None,-0.04974942179863745,0.26685502364879965,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_1gram_pos,None,0.011593968743549605,0.7959370577979136,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_2gram_pos,None,-0.01398664223650503,0.7550532062610801,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_3gram_pos,None,-0.0667385797213795,0.13615936725968072,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_cosine,None,-0.0766485290121411,0.08687032885749392,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_mean_euclidean,None,-0.07724347504861416,0.08444239175243348,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_min_1gram,None,0.030758033294539373,0.4925797494965839,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_min_2gram,None,-0.09659339673351792,0.030808300795494008,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_min_3gram,None,-0.04013946590023413,0.37043422498352696,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_min_1gram_pos,None,-0.06208786764537078,0.16568897196313062,iv
Clasp,GPT-2 Medium,50,Typical_0.2,surprise_min_2gram_pos,None,-0.07019717822349329,0.11695996743360566,iv
